comparison,peptide_group,reference,gene,total_counts,pct_group,pct_reference,pct_delta,detection_log2_odds_ratio,mean_norm_group,mean_norm_reference,mean_log1p_group,mean_log1p_reference,avg_log1p_diff,log2fc_mean_norm,welch_t,welch_df,cohen_d_log1p,p_value,tested,padj_bh,n_group_cells,n_reference_cells,is_sig_0p25,is_sig_0p5,gene_program,gene_order,peptide_order,is_sig_abs0p5_fdr0p05,plot_size,x,y,gene_centered_log2fc_z,percent_detected
D4_vs_no_interaction,D4,no_interaction,Fabp5,2031,0.6059322033898293,0.2428678678678703,0.36306433552195905,2.209265550951302,1.461793423883218,0.693870475676429,0.6897492649516725,0.3013020640055764,0.38844720094609614,0.9762280948799475,8.940875897747791,269.13154098006,0.6685210357701967,6.343598252944379e-17,True,2.5410562650939042e-15,236,2664,True,True,Multi_contact_metabolic,28,10,True,48.627118644067714,10,3,-0.8345197943803945,60.59322033898293
G4_vs_no_interaction,G4,no_interaction,Fabp5,1872,0.6615384615384601,0.2428678678678703,0.4186705936705898,2.5475619707625508,1.5218208728591625,0.693870475676429,0.7324958060877875,0.3013020640055764,0.4311937420822111,1.0306389372631093,7.710418393500526,139.8725737971652,0.7467155039309633,2.118902843187733e-12,True,5.049058258306933e-11,130,2664,True,True,Multi_contact_metabolic,28,11,True,52.630769230769125,11,3,-0.5767056536945631,66.153846153846
E1_vs_no_interaction,E1,no_interaction,Fabp5,1895,0.5549132947976881,0.2428678678678703,0.31204542692981785,1.9129793806020303,1.319472844899708,0.693870475676429,0.6325398671105483,0.3013020640055764,0.3312378031049719,0.8383797019060554,6.647193716275961,190.54383022207938,0.5719590912630368,3.060705028803912e-10,True,7.2171109042595335e-09,173,2664,True,True,Multi_contact_metabolic,28,12,True,44.95375722543355,12,3,-1.4876849251317057,55.491329479768815
CATNB_vs_no_interaction,CATNB,no_interaction,Fabp5,1882,0.5486111111111102,0.2428678678678703,0.30574324324323987,1.8769523755223254,1.402242573572411,0.693870475676429,0.6502871266304141,0.3013020640055764,0.3489850626248377,0.9201422417688974,6.16721833758257,154.75341186299167,0.601673435025991,5.799980972112241e-09,True,2.3166186283321758e-07,144,2664,True,True,Multi_contact_metabolic,28,13,True,44.49999999999993,13,3,-1.1002706151934896,54.861111111111015
LCMV_vs_no_interaction,LCMV,no_interaction,Fabp5,1783,0.5905511811023614,0.2428678678678703,0.3476833132344911,2.1188837860380754,1.411100625243856,0.693870475676429,0.6636197656471272,0.3013020640055764,0.3623177016415508,0.9286241857001152,6.220840164394926,135.7444824251042,0.6264538919417013,5.725922804773345e-09,True,6.531222460778007e-07,127,2664,True,True,Multi_contact_metabolic,28,14,True,47.51968503937002,14,3,-1.0600807377684516,59.05511811023614
TB_vs_no_interaction,TB,no_interaction,Fabp5,1845,0.48466257668711726,0.2428678678678703,0.24179470881924697,1.5142917638215743,1.2276420077222783,0.693870475676429,0.5680156854995118,0.3013020640055764,0.26671362149393535,0.7418906352793667,5.078053301942251,177.60203884103575,0.4598820202209863,9.57772432525177e-07,True,2.1500861171032228e-05,163,2664,True,True,Multi_contact_metabolic,28,15,True,39.89570552147244,15,3,-1.9448777328217406,48.46625766871173
MCMV_vs_no_interaction,MCMV,no_interaction,Fabp5,1726,0.5974025974025975,0.2428678678678703,0.3545347295347272,2.1590097058848037,1.8221383110682514,0.693870475676429,0.7563770458888913,0.3013020640055764,0.4550749818833149,1.2757366036053321,5.395354002812377,78.72257095077838,0.7845518197172474,6.992371847123542e-07,True,4.3869949397021675e-05,77,2664,True,True,Multi_contact_metabolic,28,16,True,48.01298701298702,16,3,0.5846372232846365,59.74025974025975
multi_peptide_vs_no_interaction,multi_peptide,no_interaction,Mif,356615,0.9771816968080571,0.722597597597572,0.2545840992104851,3.5607942431806587,19.497994198873517,6.7304742683112,2.8955210667091724,1.5040077224468833,1.3915133442622891,1.5206483465643514,61.88724032393196,3249.139024614457,1.7955824582867046,0.0,True,0.0,8239,2664,True,True,Multi_contact_metabolic,29,0,True,75.3570821701801,0,2,2.0884013267440804,97.71816968080572
N4_vs_no_interaction,N4,no_interaction,Mif,30400,0.9484978540772603,0.722597597597572,0.22590025647968826,2.6121176985426,17.537883975621288,6.7304742683112,2.6654973219474694,1.5040077224468833,1.161489599500586,1.3686198311059123,24.97153343965004,738.0535595277152,1.0810493108460775,3.0620459800199293e-100,True,2.9064940442349168e-96,466,2664,True,True,Multi_contact_metabolic,29,1,True,73.29184549356275,1,2,1.1471337609855035,94.84978540772603
A2_vs_no_interaction,A2,no_interaction,Mif,26198,0.9232876712328736,0.722597597597572,0.20069007363530156,2.07806395332801,17.082988863243994,6.7304742683112,2.6041281481931953,1.5040077224468833,1.100120425746312,1.3309233457884588,19.902740951899485,501.12991505782895,1.010707686366102,2.2112017612036515e-65,True,1.1600210128358935e-62,365,2664,True,True,Multi_contact_metabolic,29,2,True,71.4767123287669,2,2,0.9137401843566937,92.32876712328736
Y3_vs_no_interaction,Y3,no_interaction,Mif,25105,0.9354005167958621,0.722597597597572,0.21280291919829009,2.313739263458923,14.870991690182292,6.7304742683112,2.4649091041549123,1.5040077224468833,0.960901381708029,1.1321121303694046,18.421025641722448,554.2166432889295,0.8868727319503026,1.80143033856482e-59,True,2.8372527832395914e-56,387,2664,True,True,Multi_contact_metabolic,29,3,True,72.34883720930208,3,2,-0.3171772406980506,93.54005167958621
Q4_vs_no_interaction,Q4,no_interaction,Mif,29578,0.9363449691991705,0.722597597597572,0.2137473716015985,2.3335613604587198,16.894316706244034,6.7304742683112,2.6298827911726277,1.5040077224468833,1.1258750687257444,1.3149946968905706,24.387814183937618,776.8334082317768,1.0475752600484773,5.464702046464552e-98,True,5.15048167879284e-94,487,2664,True,True,Multi_contact_metabolic,29,4,True,72.41683778234028,4,2,0.8151197345764215,93.63449691991705
Q4R7_vs_no_interaction,Q4R7,no_interaction,Mif,20850,0.9162995594713679,0.722597597597572,0.19370196187379585,1.9554022430220617,16.031249756764165,6.7304742683112,2.5412573570970935,1.5040077224468833,1.0372496346502103,1.239800555126984,15.286888658732973,278.24983721575296,0.9486577634011596,1.0229747992052693e-38,True,7.338663828760263e-36,227,2664,True,True,Multi_contact_metabolic,29,5,True,70.97356828193848,5,2,0.34956360805839687,91.62995594713679
T4_vs_no_interaction,T4,no_interaction,Mif,27035,0.9236276849642082,0.722597597597572,0.2010300873666362,2.084257629616612,16.03544029925804,6.7304742683112,2.5375130641483206,1.5040077224468833,1.0335053417014373,1.2401752867711682,19.99187870784391,604.118516275385,0.9522700913391411,1.2568387810845416e-68,True,3.977894742132574e-65,419,2664,True,True,Multi_contact_metabolic,29,6,True,71.50119331742299,6,2,0.3518837171607608,92.36276849642083
Q7_vs_no_interaction,Q7,no_interaction,Mif,22580,0.9140893470790351,0.722597597597572,0.19149174948146308,1.9183205277556854,15.957786785163417,6.7304742683112,2.5151904043323854,1.5040077224468833,1.011182681885502,1.233215403148889,16.279729870891046,372.4077848308092,0.9251107475315813,2.1958859697074907e-45,True,2.5612264979175745e-42,291,2664,True,True,Multi_contact_metabolic,29,7,True,70.81443298969053,7,2,0.30879237541246407,91.40893470790351
Q4H7_vs_no_interaction,Q4H7,no_interaction,Mif,25748,0.932038834951456,0.722597597597572,0.20944123735388398,2.2450101311305373,15.542868085724155,6.7304742683112,2.525270096928354,1.5040077224468833,1.0212623744814708,1.1954473924460138,20.278203949708768,606.901458518423,0.9446064782205286,3.37407698103449e-70,True,1.0585604181832207e-66,412,2664,True,True,Multi_contact_metabolic,29,8,True,72.10679611650484,8,2,0.07495595735208026,93.2038834951456
V4_vs_no_interaction,V4,no_interaction,Mif,22763,0.9382716049382752,0.722597597597572,0.2156740073407032,2.3747352322203987,15.873938591191202,6.7304742683112,2.558127334410517,1.5040077224468833,1.0541196119636336,1.2256624131986746,19.24771209681532,447.75537491174344,0.972658874317449,1.3433151988513695e-60,True,6.239027441065186e-57,324,2664,True,True,Multi_contact_metabolic,29,9,True,72.55555555555581,9,2,0.26202888210859965,93.82716049382752
D4_vs_no_interaction,D4,no_interaction,Mif,19724,0.8898305084745743,0.722597597597572,0.16723291087700232,1.5546337602125533,14.856551109488242,6.7304742683112,2.405016543417992,1.5040077224468833,0.9010088209711089,1.1307198773594498,12.517935517971857,282.419185063697,0.8195154144949498,6.747169153567192e-29,True,2.9767269476841104e-26,236,2664,True,True,Multi_contact_metabolic,29,10,True,69.06779661016935,10,2,-0.3257972196385046,88.98305084745743
G4_vs_no_interaction,G4,no_interaction,Mif,17735,0.9692307692307667,0.722597597597572,0.24663317163319465,3.236147400666429,15.46190592291273,6.7304742683112,2.5832926219646852,1.5040077224468833,1.079284899517802,1.1879611037870623,14.96095346041442,154.95343274486282,0.9896525640039843,6.96304935296366e-32,True,3.243736541078121e-28,130,2664,True,True,Multi_contact_metabolic,29,11,True,74.7846153846152,11,2,0.028605437639851,96.92307692307666
E1_vs_no_interaction,E1,no_interaction,Mif,18278,0.936416184971102,0.722597597597572,0.21381858737353,2.3350655158371176,14.763378143704768,6.7304742683112,2.4516129894034124,1.5040077224468833,0.9476052669565291,1.1217043889608531,12.656844851257848,203.77558410543622,0.8660310307727382,1.8002438125400203e-27,True,8.235215320464323e-24,173,2664,True,True,Multi_contact_metabolic,29,12,True,72.42196531791934,12,2,-0.3816156086656055,93.6416184971102
CATNB_vs_no_interaction,CATNB,no_interaction,Mif,17485,0.8958333333333311,0.722597597597572,0.17323573573575912,1.6381552933951158,13.021930507918784,6.7304742683112,2.277808584022724,1.5040077224468833,0.7738008615758405,0.9419223264713925,8.84983372651859,161.7192461472919,0.7040993591199327,1.4647208091534997e-15,True,7.387889014613679e-13,144,2664,True,True,Multi_contact_metabolic,29,13,True,69.49999999999984,13,2,-1.4947161596788292,89.58333333333312
LCMV_vs_no_interaction,LCMV,no_interaction,Mif,16711,0.8818897637795262,0.722597597597572,0.1592921661819542,1.4495308035634182,12.320379404372442,6.7304742683112,2.1842032512392233,1.5040077224468833,0.68019552879234,0.8626515846872211,7.014726451740845,139.18100280587385,0.6174920784619969,9.191433733468919e-11,True,3.8941040917463324e-08,127,2664,True,True,Multi_contact_metabolic,29,14,True,68.49606299212589,14,2,-1.9855120997040518,88.18897637795263
TB_vs_no_interaction,TB,no_interaction,Mif,17538,0.8773006134969311,0.722597597597572,0.1547030158993591,1.3913124164837742,13.418293222387948,6.7304742683112,2.268907325127758,1.5040077224468833,0.7648996026808748,0.9848553534955482,8.856969875827582,183.78367923224056,0.6945855547863257,6.920777970917051e-16,True,2.388466951270719e-13,163,2664,True,True,Multi_contact_metabolic,29,15,True,68.16564417177904,15,2,-1.2289011202053843,87.73006134969312
MCMV_vs_no_interaction,MCMV,no_interaction,Mif,16159,0.8441558441558443,0.722597597597572,0.1215582465582723,1.0147222965600688,14.393831498928627,6.7304742683112,2.2905602773826628,1.5040077224468833,0.7865525549357795,1.0853813677411457,5.832922059361832,79.96628018526609,0.7117718624454388,1.107399582424372e-07,True,1.1397505814614886e-05,77,2664,True,True,Multi_contact_metabolic,29,16,True,65.7792207792208,16,2,-0.6065055358044243,84.41558441558443
multi_peptide_vs_no_interaction,multi_peptide,no_interaction,Hspe1,202702,0.9629809442895415,0.6231231231231035,0.33985782116643803,3.6604824959904954,10.969974694661834,3.8229801912021926,2.3604409286365255,1.1212890575257972,1.2391518711107283,1.4966299684393685,61.615343399955236,3347.58222708359,1.7318588012326936,0.0,True,0.0,8239,2664,True,True,Multi_contact_metabolic,30,0,True,74.33462798884699,0,1,2.0712175964625485,96.29809442895414
N4_vs_no_interaction,N4,no_interaction,Hspe1,17036,0.9227467811158864,0.6231231231231035,0.2996236579927829,2.707593632326321,9.808037881295725,3.8229801912021926,2.1592949095007197,1.1212890575257972,1.0380058519749225,1.3366493337837213,24.885410735178116,730.4492745630316,1.0871001870423374,1.7720907069438796e-99,True,8.410342495155653e-96,466,2664,True,True,Multi_contact_metabolic,30,1,True,71.43776824034381,1,1,1.1730988680938605,92.27467811158864
A2_vs_no_interaction,A2,no_interaction,Hspe1,14790,0.9041095890410928,0.6231231231231035,0.28098646591798937,2.399183600868655,9.551019893344737,3.8229801912021926,2.105358859350032,1.1212890575257972,0.9840698018242346,1.2987313598452443,20.221133674660955,503.9038319299093,1.0196077407446693,5.1697529454538277e-67,True,3.051123566495031e-64,365,2664,True,True,Multi_contact_metabolic,30,2,True,70.09589041095869,2,1,0.9602303380418086,90.41095890410928
Y3_vs_no_interaction,Y3,no_interaction,Hspe1,14327,0.8863049095607206,0.6231231231231035,0.26318178643761714,2.1465897757062096,8.538279040365103,3.8229801912021926,1.9659337882514656,1.1212890575257972,0.8446447307256684,1.1387938696960742,17.117123038986684,529.175085246662,0.8716800720084406,1.3499544221278119e-52,True,6.378534644553911e-50,387,2664,True,True,Multi_contact_metabolic,30,3,True,68.81395348837188,3,1,0.06235381954668825,88.63049095607207
Q4_vs_no_interaction,Q4,no_interaction,Hspe1,16708,0.91581108829568,0.6231231231231035,0.29268796517257656,2.586477122835972,9.46413995817598,3.8229801912021926,2.124288363209179,1.1212890575257972,1.002999305683382,1.2856851914314205,24.275846929208786,770.2643792679928,1.050312247266619,3.9995450263881583e-97,True,1.8847855936854196e-93,487,2664,True,True,Multi_contact_metabolic,30,4,True,70.93839835728896,4,1,0.8869901723734592,91.58110882956801
Q4R7_vs_no_interaction,Q4R7,no_interaction,Hspe1,11740,0.9030837004405308,0.6231231231231035,0.2799605773174273,2.3836537203645882,8.919947877044635,3.8229801912021926,2.056532270744983,1.1212890575257972,0.9352432132191859,1.2011690460499802,16.030312722121696,282.25713460253786,0.9658177542062822,1.4467238264506183e-41,True,2.8285909817635307e-38,227,2664,True,True,Multi_contact_metabolic,30,5,True,70.02202643171822,5,1,0.4125231646635177,90.30837004405308
T4_vs_no_interaction,T4,no_interaction,Hspe1,15116,0.8878281622911764,0.6231231231231035,0.264705039168073,2.1669160040396265,8.738772443153321,3.8229801912021926,2.007750349504534,1.1212890575257972,0.8864612919787367,1.171895966798754,18.907325130684214,594.087799896884,0.9177041908577236,8.981198187912629e-63,True,1.21823538277472e-59,419,2664,True,True,Multi_contact_metabolic,30,6,True,68.92362768496471,6,1,0.24818639497175546,88.78281622911764
Q7_vs_no_interaction,Q7,no_interaction,Hspe1,12675,0.8762886597938119,0.6231231231231035,0.2531655366707084,2.018043242994363,8.95858949284248,3.8229801912021926,2.011891714404394,1.1212890575257972,0.890602656878597,1.2073363759882543,15.690528175048822,366.87983165999754,0.9155376327132064,8.144473758262447e-43,True,5.8458526644882234e-40,291,2664,True,True,Multi_contact_metabolic,30,7,True,68.09278350515446,7,1,0.44714607095161524,87.62886597938119
Q4H7_vs_no_interaction,Q4H7,no_interaction,Hspe1,14364,0.8956310679611648,0.6231231231231035,0.2725079448380613,2.2746166656505635,8.548882260248586,3.8229801912021926,1.998951653190204,1.1212890575257972,0.8776625956644069,1.1405636472084906,19.075747937631537,592.7514599476274,0.9114464274114171,1.3039096242611799e-63,True,1.534049672943278e-60,412,2664,True,True,Multi_contact_metabolic,30,8,True,69.48543689320387,8,1,0.07228921161691075,89.56310679611647
V4_vs_no_interaction,V4,no_interaction,Hspe1,12886,0.858024691358028,0.6231231231231035,0.23490156823492447,1.8032875489396116,8.54050718096742,3.8229801912021926,1.9574938481675102,1.1212890575257972,0.8362047906417129,1.13916594761567,15.196552796042017,415.0882775077834,0.8586344185944303,8.775631645783143e-42,True,1.598369457993718e-39,324,2664,True,True,Multi_contact_metabolic,30,9,True,66.77777777777801,9,1,0.06444263578823305,85.8024691358028
D4_vs_no_interaction,D4,no_interaction,Hspe1,10868,0.8347457627118626,0.6231231231231035,0.21162263958875915,1.5584562989895814,7.72866447013813,3.8229801912021926,1.856917895630353,1.1212890575257972,0.7356288381045557,0.9968161615073885,11.449688865147019,281.80071837705657,0.7535497627598414,3.5261212839624455e-25,True,6.611504701228656e-23,236,2664,True,True,Multi_contact_metabolic,30,10,True,65.10169491525411,10,1,-0.7346978924282649,83.47457627118627
G4_vs_no_interaction,G4,no_interaction,Hspe1,9948,0.9076923076923054,0.6231231231231035,0.2845691845692019,2.454484308474534,8.494399694719261,3.8229801912021926,2.018714180051931,1.1212890575257972,0.8974251225261336,1.131446822594732,12.217550678232506,148.0587926283548,0.9233762983627251,3.5208624876363445e-24,True,1.4262554694481662e-21,130,2664,True,True,Multi_contact_metabolic,30,11,True,70.35384615384598,11,1,0.021108073684225837,90.76923076923053
E1_vs_no_interaction,E1,no_interaction,Hspe1,10088,0.8497109826589625,0.6231231231231035,0.22658785953585903,1.7125645743657392,7.356939424945329,3.8229801912021926,1.809768237230753,1.1212890575257972,0.6884791797049559,0.9266335714563566,9.446371470490961,197.83763846805763,0.7054582751237817,1.0208312002959823e-17,True,9.530188419906063e-16,173,2664,True,True,Multi_contact_metabolic,30,12,True,66.1791907514453,12,1,-1.1286974453487078,84.97109826589625
CATNB_vs_no_interaction,CATNB,no_interaction,Hspe1,9801,0.8402777777777758,0.6231231231231035,0.21715465465467232,1.6141471759887738,7.677487300325484,3.8229801912021926,1.8294174458592667,1.1212890575257972,0.7081283883334695,0.9873540833673855,8.728465838612438,159.99014187441108,0.7244557469397638,3.2272091772488547e-15,True,1.1769003369545571e-12,144,2664,True,True,Multi_contact_metabolic,30,13,True,65.49999999999986,13,1,-0.7878172565632832,84.02777777777757
